cell,regime,concentration,contention,contention_ratio,seed,task_workload_hash,scenario_hash,declaration_source,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2843249206,973a4295be56be33,1cc7c28b366933fa,exact_pending_queue,"[[0.9695711932587375, 0.029233955544089203, 0.0011948511971731366, 1.1136366547615576e-16], [0.001665372532838046, 0.9950005295267376, 0.003256501147178178, 7.75967932462786e-05], [0.9292368583866342, 1.170421737407412e-05, 0.06714201728955653, 0.003609420106435396], [8.21393354533904e-06, 0.953705557441972, 0.046286226862403156, 1.7620794310825027e-09], [0.8303774188125631, 0.01859173594606827, 2.8725013640898886e-05, 0.1510021202277278], [0.7995517603913649, 4.972988163400191e-08, 0.0004955371918448838, 0.1999526526869087]]","[{""research"": 7, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 1}]","[2, 1, 1, 1, 1, 2]",0.0,0.0905940738665994,0.5583333333333333,0.05176363518361182,0.0410007394820479,"{""COMPUTE"": 1198, ""MEMORY"": 1015, ""API_CREDITS"": 613, ""DATASET"": 248}","{""COMPUTE"": 922, ""MEMORY"": 781, ""API_CREDITS"": 472, ""DATASET"": 191}","{""COMPUTE"": 1.299349240780911, ""MEMORY"": 1.2996158770806658, ""API_CREDITS"": 1.298728813559322, ""DATASET"": 1.2984293193717278}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2870079691,b1d72667ddd3e453,becfa381665eab0a,exact_pending_queue,"[[0.8001031967342964, 4.739901895184055e-11, 0.02401738268495979, 0.17587942053334474], [0.8527609099485797, 1.295826902010754e-08, 0.14723907696203925, 1.311119838134182e-10], [2.0377270957400507e-06, 5.737348932796502e-10, 0.9999979437434054, 1.795576397222373e-08], [0.002129558536321158, 0.06310599659744638, 7.521126415098145e-05, 0.9346892336020813], [0.004759470920453624, 0.992188888520854, 0.003051512129752426, 1.2842894007358536e-07], [0.4513604806157436, 0.04332240312976172, 0.27113760811924703, 0.23417950813524774]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}]","[1, 2, 1, 1, 1, 4]",0.16666666666666666,0.2041002921190969,0.8333333333333334,0.1300621424557536,0.0758316067603677,"{""COMPUTE"": 1024, ""MEMORY"": 860, ""API_CREDITS"": 480, ""DATASET"": 224}","{""COMPUTE"": 788, ""MEMORY"": 662, ""API_CREDITS"": 369, ""DATASET"": 172}","{""COMPUTE"": 1.299492385786802, ""MEMORY"": 1.299093655589124, ""API_CREDITS"": 1.3008130081300813, ""DATASET"": 1.302325581395349}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2882304442,84a0163605792ae5,b303520637311198,exact_pending_queue,"[[1.2497981373787584e-05, 1.8873487822208482e-08, 0.17296951842565095, 0.8270179647194875], [3.946639731276413e-11, 0.43684459454093993, 0.2777352231459715, 0.2854201822736222], [0.10875955923882759, 0.00010443356148804983, 6.553368071609547e-07, 0.8911353518628773], [0.931413213415775, 0.00029758577983871114, 0.06777535382844443, 0.0005138469759419251], [0.01930656660759846, 0.09604862083864749, 3.434742320349301e-05, 0.8846104651305505], [0.0033009882824680597, 0.0007861232928212693, 0.9959128884247107, 8.887329842398349e-21]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 5}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}]","[2, 3, 1, 1, 1, 1]",0.0,0.20964267728200817,0.725,0.16397719770636207,0.1098634370062358,"{""COMPUTE"": 794, ""MEMORY"": 687, ""API_CREDITS"": 317, ""DATASET"": 248}","{""COMPUTE"": 611, ""MEMORY"": 528, ""API_CREDITS"": 244, ""DATASET"": 191}","{""COMPUTE"": 1.2995090016366613, ""MEMORY"": 1.3011363636363635, ""API_CREDITS"": 1.2991803278688525, ""DATASET"": 1.2984293193717278}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2891712906,2eee45d4bdea6dd8,f17149ca4e86859f,exact_pending_queue,"[[0.9721300727063742, 0.00728555617476073, 0.008728317215634137, 0.011856053903230879], [3.677789029820965e-10, 0.9968139786696742, 0.0018334071696664534, 0.0013526137928804591], [0.03745554567565147, 0.8842204076717204, 2.3784965633264527e-07, 0.07832380880297185], [0.9895968967030575, 6.618973755471616e-08, 0.010402639853705138, 3.97253499817033e-07], [0.5419856607385886, 2.9942707209268463e-06, 0.0032623654951750036, 0.4547489794955155], [0.48183822786800107, 0.5168469721233209, 0.001301463103445433, 1.3336905232693496e-05]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 2, 1, 1, 2]",0.0,0.1129035473048941,0.49166666666666664,0.03871212121212122,0.02891414141414142,"{""COMPUTE"": 1272, ""MEMORY"": 1077, ""API_CREDITS"": 651, ""DATASET"": 264}","{""COMPUTE"": 978, ""MEMORY"": 828, ""API_CREDITS"": 501, ""DATASET"": 203}","{""COMPUTE"": 1.3006134969325154, ""MEMORY"": 1.3007246376811594, ""API_CREDITS"": 1.2994011976047903, ""DATASET"": 1.3004926108374384}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2905932246,6933d467eb1b255f,0f8c9c441c49a195,exact_pending_queue,"[[0.9999996033038853, 3.672013984264987e-07, 2.9408101000634666e-08, 8.661532808940177e-11], [0.007343460912268899, 3.343516467930338e-12, 0.0010546218183529132, 0.9916019172660347], [0.0021073982018015255, 0.9965518386675347, 5.0316412455187965e-06, 0.0013357314894182446], [0.2336330071586879, 0.7663668168603833, 2.6734006963996933e-08, 1.4924692178809999e-07], [0.949805890701954, 0.013915923907771088, 0.026970043172715282, 0.009308142217559786], [0.0005860756474486352, 1.813629041299282e-05, 0.07834072687925744, 0.9210550611828809]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 2, 1, 1]",0.0,0.0676065103715944,0.7833333333333333,0.16222804972804974,0.11776579901579902,"{""COMPUTE"": 880, ""MEMORY"": 778, ""API_CREDITS"": 406, ""DATASET"": 272}","{""COMPUTE"": 677, ""MEMORY"": 598, ""API_CREDITS"": 312, ""DATASET"": 209}","{""COMPUTE"": 1.2998522895125555, ""MEMORY"": 1.3010033444816054, ""API_CREDITS"": 1.3012820512820513, ""DATASET"": 1.3014354066985645}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2942686094,9e293251f4f6733a,9db643fa7f0dd12e,exact_pending_queue,"[[0.8763567075314072, 0.06001744240959782, 0.02972311641419166, 0.033902733644803576], [0.006821418951453657, 0.41726473182261437, 0.5759138492259319, 4.730444469295269e-20], [0.00011782332928239254, 0.41145380818881233, 0.5884258634610141, 2.5050208912771625e-06], [0.019382859665232663, 0.9806124369354823, 2.0371809306628532e-14, 4.703399264684612e-06], [0.002651503234111286, 0.40066445520364274, 0.160462928995328, 0.43622111256691803], [0.06053999355061129, 0.005676464439165795, 0.9337835343956412, 7.61458166617892e-09]]","[{""research"": 7, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 5, ""monitoring"": 0}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}]","[2, 2, 2, 1, 3, 2]",0.0,0.3668029962065575,0.675,0.0749787967535609,0.05084723158131179,"{""COMPUTE"": 856, ""MEMORY"": 684, ""API_CREDITS"": 420, ""DATASET"": 96}","{""COMPUTE"": 658, ""MEMORY"": 526, ""API_CREDITS"": 323, ""DATASET"": 74}","{""COMPUTE"": 1.3009118541033435, ""MEMORY"": 1.3003802281368821, ""API_CREDITS"": 1.3003095975232197, ""DATASET"": 1.2972972972972974}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2956068456,41790403d2b10ba2,b04eb342cfca540d,exact_pending_queue,"[[2.4392991160678505e-05, 2.9136241841733686e-07, 0.3720299377611269, 0.627945377885294], [0.2021701340218667, 0.7549293983007405, 8.701417382577342e-10, 0.04290046680725136], [0.11146511619912992, 0.7596620625806833, 0.04938309816930422, 0.07948972305088259], [0.9711910670450236, 0.017125898176177403, 1.0072351066385774e-10, 0.011683034678075405], [0.040803681531798044, 1.4341868121788201e-05, 0.3109444017517521, 0.648237574848328], [0.003969247359708403, 0.9960293380376835, 1.267663097595205e-06, 1.4693951032964128e-07]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 5}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 2, 1, 1, 2, 1]",0.0,0.19243971421530784,0.7416666666666667,0.10040088561421996,0.06710846890224571,"{""COMPUTE"": 708, ""MEMORY"": 604, ""API_CREDITS"": 336, ""DATASET"": 160}","{""COMPUTE"": 545, ""MEMORY"": 465, ""API_CREDITS"": 258, ""DATASET"": 123}","{""COMPUTE"": 1.2990825688073395, ""MEMORY"": 1.2989247311827956, ""API_CREDITS"": 1.302325581395349, ""DATASET"": 1.3008130081300813}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,2976004693,592d8ccfa0707379,1c654897a5563a37,exact_pending_queue,"[[0.8364135798055514, 2.513529747741019e-06, 0.036065578567974134, 0.12751832809672659], [3.519227357545048e-22, 1.6181816314099832e-13, 0.999969304791586, 3.0695208252222186e-05], [2.4489265476769985e-07, 1.9342572236066023e-08, 3.347455062083948e-11, 0.9999997357312984], [0.018604030892219205, 1.6541239617395504e-17, 0.8670947841284472, 0.11430118497933366], [0.004116263434982143, 0.9925778156460173, 0.0033045478735482907, 1.3730454521294312e-06], [0.005138535320208204, 0.7569263068408764, 4.1865378264309286e-18, 0.23793515783891547]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 2}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 2}]","[1, 1, 1, 2, 2, 2]",0.0,0.1805100576764885,0.8333333333333334,0.1323056593784885,0.08180472245014729,"{""COMPUTE"": 828, ""MEMORY"": 684, ""API_CREDITS"": 376, ""DATASET"": 160}","{""COMPUTE"": 637, ""MEMORY"": 526, ""API_CREDITS"": 289, ""DATASET"": 123}","{""COMPUTE"": 1.2998430141287285, ""MEMORY"": 1.3003802281368821, ""API_CREDITS"": 1.301038062283737, ""DATASET"": 1.3008130081300813}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3043575286,8d22b806e73a4d4b,978904046fef5e66,exact_pending_queue,"[[0.08609129397881446, 0.0020265382304125203, 0.911657212151683, 0.00022495563908997204], [0.8943138326608514, 4.991648985870648e-06, 0.1056811754433196, 2.4684309110125984e-10], [0.9930452788758539, 0.006954721034315064, 5.459489859154313e-11, 3.523613819696929e-11], [0.1591214348922519, 9.721041459924433e-06, 0.8408348652930263, 3.3978773261737585e-05], [0.8780451593102745, 0.09713661654425283, 0.024818201772049707, 2.2373423070121127e-08], [4.53213785862148e-08, 0.002410708307899063, 0.9974753313343693, 0.0001139150363530783]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}]","[1, 2, 1, 2, 2, 1]",0.0,0.1582005842381938,0.6083333333333333,0.051646685847640615,0.03995197485195212,"{""COMPUTE"": 1296, ""MEMORY"": 1038, ""API_CREDITS"": 626, ""DATASET"": 176}","{""COMPUTE"": 997, ""MEMORY"": 798, ""API_CREDITS"": 482, ""DATASET"": 135}","{""COMPUTE"": 1.299899699097292, ""MEMORY"": 1.300751879699248, ""API_CREDITS"": 1.2987551867219918, ""DATASET"": 1.3037037037037038}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3053626668,5d54b51dccbfad43,a09fb690716afe35,exact_pending_queue,"[[4.2864422734471994e-11, 0.9647505732945841, 1.1764525474091162e-05, 0.03523766213707733], [0.9914121035409091, 5.02334687783948e-05, 3.39822017751282e-07, 0.008537323168294777], [0.9353111353668513, 0.05749562901438269, 0.0013624619190884793, 0.005830773699677551], [0.004844785410333765, 0.00011079070036365638, 1.160021579410257e-07, 0.9950443078871446], [6.089842774972522e-06, 0.0409757796973092, 0.004862840052512596, 0.9541552904074032], [0.19972546010797643, 0.32792059634345805, 0.3335965970212338, 0.13875734652733193]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 3, ""monitoring"": 0}]","[1, 1, 2, 1, 1, 2]",0.0,0.14714267728200817,0.8083333333333333,0.17392838642838637,0.12389655097988429,"{""COMPUTE"": 820, ""MEMORY"": 718, ""API_CREDITS"": 374, ""DATASET"": 240}","{""COMPUTE"": 631, ""MEMORY"": 552, ""API_CREDITS"": 288, ""DATASET"": 185}","{""COMPUTE"": 1.299524564183835, ""MEMORY"": 1.3007246376811594, ""API_CREDITS"": 1.2986111111111112, ""DATASET"": 1.2972972972972974}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3059548316,d27803f6200d7770,224ac7a8a4793f6f,exact_pending_queue,"[[0.801924817637128, 7.36346427103969e-07, 2.189994709737062e-05, 0.19805254606934786], [0.9906796314100403, 1.8207933076772578e-15, 3.245380967510884e-11, 0.009320368557503898], [8.093680614485848e-08, 1.6715077555264343e-05, 4.0914114843308366e-07, 0.9999827948444902], [0.9978068164170107, 2.610487284870132e-07, 0.0021929225342607597, 2.6838413081592696e-17], [6.147277492040859e-13, 0.017032147875130157, 0.9829678521051275, 1.9127617336781284e-11], [0.20970702966976615, 4.955137288218803e-08, 0.7900564718798322, 0.0002364488990289581]]","[{""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 0}]","[2, 1, 1, 1, 1, 2]",0.0,0.14714267728200817,0.725,0.1256815515436205,0.07747874881495573,"{""COMPUTE"": 1178, ""MEMORY"": 990, ""API_CREDITS"": 542, ""DATASET"": 272}","{""COMPUTE"": 906, ""MEMORY"": 762, ""API_CREDITS"": 417, ""DATASET"": 209}","{""COMPUTE"": 1.3002207505518764, ""MEMORY"": 1.2992125984251968, ""API_CREDITS"": 1.2997601918465227, ""DATASET"": 1.3014354066985645}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3066518355,e498ab18f6348c60,c5e8e080abfd0973,exact_pending_queue,"[[0.5191403520352234, 0.2989469262829596, 0.01722923263420235, 0.16468348904761473], [0.3305872099136393, 0.6636824137430126, 0.004533154979067553, 0.0011972213642806877], [0.9772847100064251, 0.0035474394633000675, 0.019163880211885274, 3.970318389466439e-06], [0.0073313554041639075, 2.985324851792579e-05, 2.290383214302423e-06, 0.9926365009641039], [0.00011456746404241998, 2.212187663271519e-07, 0.0016240041362604962, 0.9982612071809308], [0.6391221788220283, 0.04470917489743133, 0.23798639703892507, 0.07818224924161535]]","[{""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}]","[3, 2, 1, 1, 1, 2]",0.0,0.23790354730489413,0.7083333333333334,0.1402037996033891,0.10683003845321255,"{""COMPUTE"": 960, ""MEMORY"": 851, ""API_CREDITS"": 433, ""DATASET"": 312}","{""COMPUTE"": 738, ""MEMORY"": 655, ""API_CREDITS"": 333, ""DATASET"": 240}","{""COMPUTE"": 1.3008130081300813, ""MEMORY"": 1.299236641221374, ""API_CREDITS"": 1.3003003003003002, ""DATASET"": 1.3}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3104103606,b7b49e448ff5c544,c1af2fa471af29e9,exact_pending_queue,"[[0.07642290988833732, 7.730726846011745e-10, 0.9218427321415441, 0.0017343571970459286], [0.6669798818855955, 0.03579607074257059, 0.2972240382182947, 9.15353915859556e-09], [0.0001684274229072413, 0.00011073960269278393, 0.9997208259693934, 7.005006517412309e-09], [8.665601911079872e-16, 0.0094997693862354, 0.008485950525507052, 0.9820142800882566], [3.165830417929297e-11, 0.9999786493130157, 7.997525939204013e-08, 2.1270680066523194e-05], [7.964120091095421e-07, 0.9968412663229745, 1.831396926639526e-06, 0.0031561058680896477]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 2, 1, 1, 1, 1]",0.0,0.1129035473048941,0.8333333333333334,0.132865666827931,0.08708776810191905,"{""COMPUTE"": 836, ""MEMORY"": 675, ""API_CREDITS"": 393, ""DATASET"": 120}","{""COMPUTE"": 643, ""MEMORY"": 519, ""API_CREDITS"": 302, ""DATASET"": 92}","{""COMPUTE"": 1.3001555209953344, ""MEMORY"": 1.300578034682081, ""API_CREDITS"": 1.3013245033112584, ""DATASET"": 1.3043478260869565}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3166858978,b307827e1ab6c5ec,57745b4c03276a92,exact_pending_queue,"[[0.0030786503999919823, 0.7298338130814187, 0.03880472525191487, 0.22828281126667457], [1.1401261350505824e-06, 0.003242625246842871, 0.0002565774434899276, 0.9964996571835322], [0.039052983607483084, 5.470226744674316e-05, 0.9486752372365937, 0.012217076888476446], [8.58544417102732e-05, 0.10722291321223862, 0.8926912322621591, 8.389200440348459e-11], [1.6914835104379994e-05, 0.9998940248865, 2.014364991825501e-09, 8.905826403057716e-05], [0.07205575436235842, 5.5859722322195e-07, 0.5992822048133151, 0.3286614822271032]]","[{""research"": 0, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 2}]","[3, 1, 1, 1, 1, 2]",0.0,0.1926065103715944,0.7,0.13097561176635428,0.08326712217744041,"{""COMPUTE"": 744, ""MEMORY"": 588, ""API_CREDITS"": 324, ""DATASET"": 96}","{""COMPUTE"": 572, ""MEMORY"": 452, ""API_CREDITS"": 249, ""DATASET"": 74}","{""COMPUTE"": 1.3006993006993006, ""MEMORY"": 1.3008849557522124, ""API_CREDITS"": 1.3012048192771084, ""DATASET"": 1.2972972972972974}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3186016859,2e8cc3a03454fe5c,496c2a5963fc40ea,exact_pending_queue,"[[1.934932470867132e-18, 5.027933644882429e-05, 0.09629143814394488, 0.9036582825196063], [0.29260611709099804, 0.004968251956858464, 0.3388037037529786, 0.363621927199165], [0.3738158931796471, 0.4109464404758823, 0.21164726424484212, 0.003590402099628444], [1.845427419182697e-06, 0.00011982412047999685, 6.855969987723403e-05, 0.9998097707522235], [0.009510063581152169, 0.0012336271196285561, 1.5660317242861183e-10, 0.9892563091426161], [0.9934729205981634, 2.1082556567630842e-05, 0.0034607151382065257, 0.003045281707062296]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 6, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 3, 1, 1, 1]",0.0,0.1717731770382611,0.675,0.15255368161250513,0.12356300562182915,"{""COMPUTE"": 924, ""MEMORY"": 826, ""API_CREDITS"": 386, ""DATASET"": 336}","{""COMPUTE"": 711, ""MEMORY"": 635, ""API_CREDITS"": 297, ""DATASET"": 258}","{""COMPUTE"": 1.2995780590717299, ""MEMORY"": 1.300787401574803, ""API_CREDITS"": 1.2996632996632997, ""DATASET"": 1.302325581395349}",4
dirichlet_0.1__moderate,dirichlet_0.1,0.1,moderate,1.3,3191323320,3e79e4888d841998,bd369c766019e634,exact_pending_queue,"[[0.15084956378054792, 0.8488303392277804, 1.1283396131565093e-05, 0.00030881359554004194], [0.048777008121942314, 9.072648519912281e-11, 0.9512229748313765, 1.6955954782802315e-08], [0.6820327772907175, 0.12067088710553955, 0.19717067504507194, 0.00012566055867115463], [0.9795576412728448, 0.004023141092563562, 2.0989617030033664e-06, 0.016417118672888496], [0.9996331166655581, 1.0238597157545811e-05, 1.962101929503251e-13, 0.00035664473708804943], [0.19415581990822248, 0.7932574454273722, 0.0023544486724236258, 0.010232285991981739]]","[{""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 1, 2, 1, 1, 2]",0.0,0.1582005842381938,0.675,0.046694144000243396,0.031619723844874444,"{""COMPUTE"": 1212, ""MEMORY"": 1002, ""API_CREDITS"": 610, ""DATASET"": 208}","{""COMPUTE"": 932, ""MEMORY"": 771, ""API_CREDITS"": 469, ""DATASET"": 160}","{""COMPUTE"": 1.3004291845493563, ""MEMORY"": 1.2996108949416343, ""API_CREDITS"": 1.300639658848614, ""DATASET"": 1.3}",4
